51	1541131489.246475	1541131489.247805	-1.000000	1541131489.479489	1541131489.479806	1541131489.480071	1541131489.480642
52	1541131489.646359	1541131489.647322	-1.000000	1541131489.871681	1541131489.871976	1541131489.872233	1541131489.872678
53	1541131489.947620	1541131489.948670	-1.000000	1541131490.179786	1541131490.180092	1541131490.180327	1541131490.180707
54	1541131490.261048	1541131490.262031	-1.000000	1541131490.494607	1541131490.494901	1541131490.495116	1541131490.495587
55	1541131490.664968	1541131490.666007	-1.000000	1541131490.884813	1541131490.885153	1541131490.885444	1541131490.885898
56	1541131490.968985	1541131490.970679	-1.000000	1541131491.154822	1541131491.155147	1541131491.155423	1541131491.155869
57	1541131491.227820	1541131491.229068	-1.000000	1541131491.415389	1541131491.415796	1541131491.416126	1541131491.416672
58	1541131491.481549	1541131491.482372	-1.000000	1541131491.648974	1541131491.649408	1541131491.649740	1541131491.650256
59	1541131491.789615	1541131491.790735	-1.000000	1541131492.004405	1541131492.004881	1541131492.005175	1541131492.005645
60	1541131492.081044	1541131492.082059	-1.000000	1541131492.293020	1541131492.293550	1541131492.293916	1541131492.294461
61	1541131492.408916	1541131492.409745	-1.000000	1541131492.622955	1541131492.623404	1541131492.623706	1541131492.624223
62	1541131492.696333	1541131492.697406	-1.000000	1541131492.925570	1541131492.926016	1541131492.926351	1541131492.926883
63	1541131493.005406	1541131493.006430	-1.000000	1541131493.191604	1541131493.192009	1541131493.192290	1541131493.192815
64	1541131493.262984	1541131493.263959	-1.000000	1541131493.497502	1541131493.497954	1541131493.498277	1541131493.498799
65	1541131493.631358	1541131493.632395	-1.000000	1541131493.838073	1541131493.838540	1541131493.838859	1541131493.839332
66	1541131493.957691	1541131493.958563	-1.000000	1541131494.130961	1541131494.131331	1541131494.131610	1541131494.132081
67	1541131494.249608	1541131494.250615	-1.000000	1541131494.426894	1541131494.427253	1541131494.427539	1541131494.428020
68	1541131494.512980	1541131494.514000	-1.000000	1541131494.686244	1541131494.686678	1541131494.686970	1541131494.687447
69	1541131494.751619	1541131494.752285	-1.000000	1541131494.988163	1541131494.988643	1541131494.988964	1541131494.989530
70	1541131495.080515	1541131495.081572	-1.000000	1541131495.312844	1541131495.313295	1541131495.313613	1541131495.314146
71	1541131495.495497	1541131495.496624	-1.000000	1541131495.721360	1541131495.721858	1541131495.722196	1541131495.722719
72	1541131495.793830	1541131495.794855	-1.000000	1541131496.382490	1541131496.383123	1541131496.383647	1541131496.384227
73	1541131496.498702	1541131496.499558	-1.000000	1541131497.104151	1541131497.104561	1541131497.104847	1541131497.105345
74	1541131497.238471	1541131497.239589	-1.000000	1541131497.853763	1541131497.854166	1541131497.854434	1541131497.854911
75	1541131497.940504	1541131497.941579	-1.000000	1541131498.522116	1541131498.522546	1541131498.522842	1541131498.523326
76	1541131498.663456	1541131498.664625	-1.000000	1541131499.258568	1541131499.259075	1541131499.259363	1541131499.259838
77	1541131499.325997	1541131499.327338	-1.000000	1541131499.869137	1541131499.869527	1541131499.869817	1541131499.870293
78	1541131499.986315	1541131499.987483	-1.000000	1541131500.534854	1541131500.535265	1541131500.535560	1541131500.536039
79	1541131500.598008	1541131500.599007	-1.000000	1541131501.154711	1541131501.155102	1541131501.155389	1541131501.155861
80	1541131501.326365	1541131501.327382	-1.000000	1541131501.882850	1541131501.883250	1541131501.883534	1541131501.884046
81	1541131502.027883	1541131502.029210	-1.000000	1541131502.589616	1541131502.590008	1541131502.590309	1541131502.590791
82	1541131502.759373	1541131502.760410	-1.000000	1541131503.317609	1541131503.318006	1541131503.318279	1541131503.318889
83	1541131503.465899	1541131503.466880	-1.000000	1541131504.011825	1541131504.012232	1541131504.012516	1541131504.013028
84	1541131504.177026	1541131504.178207	-1.000000	1541131504.746707	1541131504.747114	1541131504.747408	1541131504.747903
85	1541131504.904892	1541131504.905898	-1.000000	1541131505.478349	1541131505.478795	1541131505.479083	1541131505.479577
86	1541131505.633331	1541131505.634448	-1.000000	1541131506.190830	1541131506.191221	1541131506.191510	1541131506.191939
87	1541131506.343740	1541131506.345026	-1.000000	1541131506.906490	1541131506.906891	1541131506.907183	1541131506.907664
88	1541131507.050597	1541131507.051691	-1.000000	1541131507.613684	1541131507.614093	1541131507.614395	1541131507.616005
89	1541131507.777351	1541131507.779540	-1.000000	1541131508.317042	1541131508.317443	1541131508.317716	1541131508.318155
90	1541131508.495005	1541131508.496209	-1.000000	1541131509.061893	1541131509.062339	1541131509.062629	1541131509.063064
91	1541131509.224998	1541131509.226088	-1.000000	1541131509.788803	1541131509.789200	1541131509.789489	1541131509.789910
92	1541131509.926794	1541131509.928080	-1.000000	1541131510.496102	1541131510.496503	1541131510.496809	1541131510.497249
93	1541131510.643601	1541131510.644742	-1.000000	1541131511.262188	1541131511.262588	1541131511.262877	1541131511.263366
94	1541131511.370605	1541131511.371743	-1.000000	1541131511.967838	1541131511.968395	1541131511.968712	1541131511.969233
95	1541131512.067134	1541131512.068186	-1.000000	1541131512.686732	1541131512.687157	1541131512.687440	1541131512.687918
96	1541131512.799658	1541131512.801039	-1.000000	1541131513.387757	1541131513.388171	1541131513.388464	1541131513.388939
97	1541131513.506254	1541131513.507733	-1.000000	1541131513.989931	1541131513.990343	1541131513.990636	1541131513.991110
98	1541131514.116616	1541131514.117669	-1.000000	1541131514.601803	1541131514.602217	1541131514.602504	1541131514.602978
99	1541131514.748968	1541131514.749953	-1.000000	1541131515.240788	1541131515.241184	1541131515.241473	1541131515.241944
100	1541131515.352009	1541131515.353619	-1.000000	1541131515.777053	1541131515.777479	1541131515.777765	1541131515.778264
101	1541131515.857803	1541131515.858822	-1.000000	1541131516.338228	1541131516.338623	1541131516.338912	1541131516.339352
102	1541131516.478498	1541131516.479583	-1.000000	1541131516.942090	1541131516.942594	1541131516.942875	1541131516.943351
103	1541131517.090180	1541131517.091161	-1.000000	1541131517.528305	1541131517.528730	1541131517.529042	1541131517.529559
104	1541131517.692393	1541131517.693337	-1.000000	1541131518.156334	1541131518.156754	1541131518.157037	1541131518.157594
105	1541131518.310996	1541131518.311962	-1.000000	1541131518.759483	1541131518.759896	1541131518.760184	1541131518.760678
106	1541131518.925710	1541131518.926711	-1.000000	1541131519.371434	1541131519.371819	1541131519.372092	1541131519.372556
107	1541131519.541473	1541131519.542375	-1.000000	1541131519.616989	1541131519.617507	1541131519.617786	1541131519.618243
108	1541131519.697067	1541131519.697990	-1.000000	1541131520.143881	1541131520.144259	1541131520.144532	1541131520.145032
109	1541131520.265172	1541131520.266148	-1.000000	1541131520.719514	1541131520.719912	1541131520.720202	1541131520.720708
110	1541131520.866538	1541131520.867562	-1.000000	1541131521.318418	1541131521.318832	1541131521.319111	1541131521.319569
111	1541131521.507908	1541131521.509095	-1.000000	1541131521.982360	1541131521.982795	1541131521.983081	1541131521.983624
112	1541131522.104533	1541131522.105395	-1.000000	1541131522.566429	1541131522.566831	1541131522.567107	1541131522.567602
113	1541131522.712436	1541131522.713386	-1.000000	1541131523.175130	1541131523.175554	1541131523.175843	1541131523.176319
114	1541131523.341110	1541131523.342156	-1.000000	1541131523.798709	1541131523.799111	1541131523.799398	1541131523.799900
115	1541131523.940235	1541131523.941229	-1.000000	1541131524.382788	1541131524.383209	1541131524.383490	1541131524.383964
116	1541131524.445472	1541131524.446456	-1.000000	1541131524.913217	1541131524.913735	1541131524.914010	1541131524.914475
117	1541131525.079429	1541131525.080416	-1.000000	1541131525.162115	1541131525.162544	1541131525.162854	1541131525.163345
118	1541131525.236100	1541131525.237007	-1.000000	1541131525.310520	1541131525.310977	1541131525.311287	1541131525.311810
119	1541131525.363541	1541131525.364421	-1.000000	1541131525.443830	1541131525.444303	1541131525.444642	1541131525.445170
120	1541131525.500947	1541131525.501944	-1.000000	1541131525.576555	1541131525.577017	1541131525.577300	1541131525.577720
121	1541131525.619641	1541131525.620558	-1.000000	1541131526.040085	1541131526.040435	1541131526.040716	1541131526.041258
122	1541131526.182752	1541131526.183737	-1.000000	1541131526.821531	1541131526.821874	1541131526.822137	1541131526.822598
123	1541131526.912981	1541131526.913940	-1.000000	1541131527.569804	1541131527.570145	1541131527.570373	1541131527.570911
124	1541131527.723299	1541131527.724299	-1.000000	1541131528.427972	1541131528.428340	1541131528.428616	1541131528.429082
125	1541131528.552967	1541131528.553949	-1.000000	1541131529.183237	1541131529.183662	1541131529.183897	1541131529.184390
126	1541131529.276268	1541131529.277314	-1.000000	1541131529.697383	1541131529.697824	1541131529.698151	1541131529.698687
127	1541131529.787920	1541131529.788850	-1.000000	1541131530.220956	1541131530.221414	1541131530.221726	1541131530.222247
128	1541131530.299809	1541131530.300743	-1.000000	1541131530.724036	1541131530.724415	1541131530.724693	1541131530.725213
129	1541131530.810206	1541131530.811238	-1.000000	1541131531.284719	1541131531.285079	1541131531.285339	1541131531.285818
130	1541131531.420065	1541131531.421136	-1.000000	1541131531.910238	1541131531.910649	1541131531.910932	1541131531.911344
131	1541131532.040549	1541131532.041468	-1.000000	1541131532.509090	1541131532.509507	1541131532.509795	1541131532.510204
132	1541131532.655421	1541131532.656368	-1.000000	1541131533.120343	1541131533.120784	1541131533.121065	1541131533.121494
133	1541131533.286696	1541131533.287820	-1.000000	1541131533.389640	1541131533.390129	1541131533.390418	1541131533.390859
134	1541131533.431561	1541131533.432684	-1.000000	1541131533.907051	1541131533.907435	1541131533.907722	1541131533.908202
135	1541131533.987546	1541131533.988817	-1.000000	1541131534.502884	1541131534.503291	1541131534.503575	1541131534.503998
136	1541131534.584173	1541131534.585261	-1.000000	1541131535.102346	1541131535.102735	1541131535.103013	1541131535.103441
137	1541131535.212329	1541131535.213478	-1.000000	1541131535.746360	1541131535.746808	1541131535.747099	1541131535.747526
138	1541131535.835731	1541131535.836888	-1.000000	1541131535.997539	1541131535.997934	1541131535.998208	1541131535.998622
139	1541131536.062326	1541131536.063493	-1.000000	1541131536.223225	1541131536.223595	1541131536.223862	1541131536.224290
140	1541131536.333165	1541131536.334229	-1.000000	1541131536.467047	1541131536.467602	1541131536.467877	1541131536.468365
141	1541131536.513932	1541131536.514951	-1.000000	1541131536.604031	1541131536.604415	1541131536.604707	1541131536.605125
142	1541131536.654683	1541131536.655814	-1.000000	1541131536.773273	1541131536.773686	1541131536.773941	1541131536.774407
143	1541131536.823972	1541131536.824986	-1.000000	1541131536.952942	1541131536.953324	1541131536.953587	1541131536.954045
144	1541131536.996692	1541131536.997996	-1.000000	1541131537.127959	1541131537.128563	1541131537.128834	1541131537.129298
145	1541131537.177109	1541131537.178243	-1.000000	1541131537.309174	1541131537.309749	1541131537.310037	1541131537.310557
146	1541131537.359884	1541131537.360874	-1.000000	1541131537.495124	1541131537.495585	1541131537.495885	1541131537.496379
147	1541131537.560892	1541131537.561738	-1.000000	1541131537.699011	1541131537.699433	1541131537.699721	1541131537.700219
148	1541131537.768263	1541131537.769008	-1.000000	1541131537.890516	1541131537.890939	1541131537.891201	1541131537.891726
149	1541131537.964674	1541131537.965421	-1.000000	1541131538.088970	1541131538.089418	1541131538.089707	1541131538.090221
150	1541131538.127216	1541131538.128070	-1.000000	1541131538.281073	1541131538.281521	1541131538.281819	1541131538.282328
151	1541131538.323255	1541131538.324167	-1.000000	1541131538.458536	1541131538.458974	1541131538.459298	1541131538.459879
152	1541131538.516110	1541131538.517002	-1.000000	1541131538.658680	1541131538.659203	1541131538.659440	1541131538.659910
153	1541131538.700785	1541131538.701667	-1.000000	1541131538.837772	1541131538.838129	1541131538.838344	1541131538.838809
154	1541131538.895593	1541131538.896775	-1.000000	1541131539.034193	1541131539.034569	1541131539.034829	1541131539.035287
155	1541131539.094888	1541131539.095843	-1.000000	1541131539.242028	1541131539.242385	1541131539.242615	1541131539.243066
156	1541131539.322468	1541131539.323613	-1.000000	1541131539.456265	1541131539.456662	1541131539.456918	1541131539.457369
157	1541131539.530482	1541131539.531588	-1.000000	1541131539.669850	1541131539.670192	1541131539.670416	1541131539.670888
158	1541131539.740735	1541131539.741913	-1.000000	1541131539.883537	1541131539.883868	1541131539.884095	1541131539.884579
159	1541131539.961209	1541131539.962069	-1.000000	1541131540.103869	1541131540.104230	1541131540.104489	1541131540.105027
160	1541131540.172614	1541131540.173651	-1.000000	1541131540.348479	1541131540.348980	1541131540.349294	1541131540.349828
161	1541131540.426848	1541131540.427905	-1.000000	1541131540.597805	1541131540.598176	1541131540.598444	1541131540.598917
162	1541131540.728708	1541131540.729522	-1.000000	1541131540.894963	1541131540.895318	1541131540.895584	1541131540.896063
163	1541131540.946800	1541131540.947813	-1.000000	1541131541.121797	1541131541.122178	1541131541.122473	1541131541.122950
164	1541131541.267836	1541131541.269046	-1.000000	1541131541.463033	1541131541.463400	1541131541.463694	1541131541.464221
165	1541131541.542309	1541131541.543380	-1.000000	1541131541.715250	1541131541.715635	1541131541.715931	1541131541.716414
166	1541131541.861893	1541131541.863208	-1.000000	1541131542.012154	1541131542.012620	1541131542.012944	1541131542.013489
167	1541131542.085198	1541131542.086189	-1.000000	1541131542.266553	1541131542.266986	1541131542.267248	1541131542.267721
168	1541131542.341694	1541131542.342721	-1.000000	1541131542.532246	1541131542.532769	1541131542.533144	1541131542.533626
169	1541131542.684927	1541131542.685860	-1.000000	1541131542.854759	1541131542.855224	1541131542.855583	1541131542.856124
170	1541131542.924438	1541131542.925420	-1.000000	1541131543.098979	1541131543.099415	1541131543.099731	1541131543.100255
171	1541131543.196934	1541131543.197896	-1.000000	1541131543.385347	1541131543.385810	1541131543.386125	1541131543.386635
172	1541131543.446778	1541131543.447694	-1.000000	1541131543.636840	1541131543.637286	1541131543.637596	1541131543.638240
173	1541131543.705379	1541131543.706325	-1.000000	1541131543.880286	1541131543.880753	1541131543.881071	1541131543.881648
174	1541131543.946794	1541131543.947822	-1.000000	1541131544.120489	1541131544.120946	1541131544.121283	1541131544.121804
175	1541131544.211772	1541131544.212738	-1.000000	1541131544.382917	1541131544.383322	1541131544.383633	1541131544.384144
176	1541131544.468738	1541131544.469644	-1.000000	1541131544.649033	1541131544.649443	1541131544.649765	1541131544.650271
177	1541131544.709097	1541131544.710091	-1.000000	1541131544.883782	1541131544.884214	1541131544.884538	1541131544.885069
178	1541131544.934080	1541131544.935089	-1.000000	1541131545.106731	1541131545.107257	1541131545.107574	1541131545.108086
179	1541131545.166966	1541131545.167898	-1.000000	1541131545.344160	1541131545.344534	1541131545.344876	1541131545.345388
180	1541131545.398715	1541131545.399800	-1.000000	1541131545.567900	1541131545.568317	1541131545.568662	1541131545.569178
181	1541131545.658934	1541131545.660032	-1.000000	1541131545.831915	1541131545.832354	1541131545.832682	1541131545.833182
182	1541131545.895047	1541131545.896159	-1.000000	1541131546.066606	1541131546.067058	1541131546.067407	1541131546.067936
183	1541131546.174750	1541131546.175797	-1.000000	1541131546.346164	1541131546.346593	1541131546.346913	1541131546.347418
184	1541131546.419143	1541131546.420331	-1.000000	1541131546.600311	1541131546.600731	1541131546.601051	1541131546.601508
185	1541131546.682649	1541131546.683544	-1.000000	1541131546.854695	1541131546.855124	1541131546.855435	1541131546.855895
186	1541131546.915242	1541131546.916272	-1.000000	1541131547.069738	1541131547.070173	1541131547.070497	1541131547.071016
187	1541131547.209427	1541131547.210434	-1.000000	1541131547.358674	1541131547.359110	1541131547.359428	1541131547.359918
188	1541131547.416098	1541131547.417103	-1.000000	1541131547.563627	1541131547.564037	1541131547.564340	1541131547.564947
189	1541131547.703363	1541131547.704272	-1.000000	1541131547.847040	1541131547.847446	1541131547.847749	1541131547.848267
190	1541131547.914246	1541131547.915259	-1.000000	1541131548.075264	1541131548.075686	1541131548.076003	1541131548.076503
191	1541131548.227721	1541131548.228772	-1.000000	1541131548.376148	1541131548.376675	1541131548.376998	1541131548.377530
192	1541131548.441366	1541131548.442367	-1.000000	1541131548.595312	1541131548.595783	1541131548.596087	1541131548.596706
193	1541131548.728141	1541131548.729074	-1.000000	1541131548.879006	1541131548.879448	1541131548.879725	1541131548.880245
194	1541131548.935718	1541131548.936769	-1.000000	1541131549.093797	1541131549.094202	1541131549.094492	1541131549.095015
195	1541131549.242101	1541131549.243026	-1.000000	1541131549.396199	1541131549.396635	1541131549.396905	1541131549.397418
196	1541131549.471320	1541131549.472275	-1.000000	1541131549.618261	1541131549.618669	1541131549.618958	1541131549.619455
197	1541131549.765047	1541131549.765974	-1.000000	1541131549.914110	1541131549.914499	1541131549.914791	1541131549.915308
198	1541131549.992215	1541131549.993274	-1.000000	1541131550.137230	1541131550.137630	1541131550.137903	1541131550.138427
199	1541131550.265554	1541131550.266554	-1.000000	1541131550.411934	1541131550.412340	1541131550.412617	1541131550.413162
200	1541131550.480899	1541131550.482097	-1.000000	1541131550.620371	1541131550.620784	1541131550.621085	1541131550.621685
201	1541131550.789522	1541131550.790472	-1.000000	1541131550.929228	1541131550.929620	1541131550.929917	1541131550.930451
202	1541131550.992939	1541131550.994004	-1.000000	1541131551.135645	1541131551.136137	1541131551.136430	1541131551.136974
203	1541131551.291074	1541131551.292256	-1.000000	1541131551.426061	1541131551.426529	1541131551.426837	1541131551.427388
204	1541131551.488676	1541131551.489608	-1.000000	1541131551.629484	1541131551.629918	1541131551.630206	1541131551.630730
205	1541131551.815883	1541131551.816908	-1.000000	1541131551.949853	1541131551.950263	1541131551.950555	1541131551.951089
206	1541131552.000835	1541131552.001788	-1.000000	1541131552.134654	1541131552.135056	1541131552.135328	1541131552.135853
207	1541131552.206105	1541131552.207044	-1.000000	1541131552.312191	1541131552.312635	1541131552.312905	1541131552.313436
208	1541131552.381180	1541131552.382181	-1.000000	1541131552.495926	1541131552.496335	1541131552.496655	1541131552.497166
209	1541131552.560088	1541131552.561101	-1.000000	1541131552.681387	1541131552.681780	1541131552.682054	1541131552.682546
210	1541131552.743470	1541131552.744475	-1.000000	1541131552.875007	1541131552.875491	1541131552.875734	1541131552.876139
211	1541131553.026063	1541131553.027042	-1.000000	1541131553.173516	1541131553.173949	1541131553.174225	1541131553.174685
212	1541131553.280260	1541131553.281410	-1.000000	1541131553.442555	1541131553.442977	1541131553.443255	1541131553.443730
213	1541131553.496730	1541131553.497737	-1.000000	1541131553.665745	1541131553.666177	1541131553.666461	1541131553.666925
214	1541131553.738027	1541131553.739191	-1.000000	1541131553.909629	1541131553.910046	1541131553.910347	1541131553.910800
215	1541131553.998161	1541131553.999351	-1.000000	1541131554.191356	1541131554.191730	1541131554.191983	1541131554.192443
216	1541131554.366540	1541131554.367700	-1.000000	1541131554.936129	1541131554.936654	1541131554.937136	1541131554.937788
217	1541131555.124134	1541131555.125104	-1.000000	1541131555.714783	1541131555.715288	1541131555.715569	1541131555.716101
218	1541131555.795352	1541131555.796372	-1.000000	1541131557.088906	1541131557.089338	1541131557.089639	1541131557.090167
219	1541131557.229504	1541131557.230671	-1.000000	1541131557.801562	1541131557.801963	1541131557.802247	1541131557.802702
220	1541131557.938525	1541131557.939744	-1.000000	1541131558.503989	1541131558.504405	1541131558.504716	1541131558.505148
221	1541131558.667346	1541131558.668810	-1.000000	1541131559.239014	1541131559.239745	1541131559.240027	1541131559.240433
222	1541131559.401851	1541131559.403170	-1.000000	1541131559.963472	1541131559.963915	1541131559.964204	1541131559.964648
223	1541131560.098111	1541131560.099222	-1.000000	1541131560.679263	1541131560.679649	1541131560.679947	1541131560.680379
224	1541131560.822591	1541131560.823791	-1.000000	1541131561.384066	1541131561.384480	1541131561.384796	1541131561.385221
225	1541131561.547987	1541131561.549057	-1.000000	1541131562.127011	1541131562.127392	1541131562.127678	1541131562.128098
226	1541131562.249471	1541131562.250597	-1.000000	1541131562.805326	1541131562.805725	1541131562.806026	1541131562.806463
227	1541131562.960189	1541131562.961149	-1.000000	1541131563.505348	1541131563.505755	1541131563.506044	1541131563.506475
228	1541131563.595265	1541131563.596529	-1.000000	1541131564.169055	1541131564.169489	1541131564.169788	1541131564.170212
229	1541131564.295094	1541131564.296190	-1.000000	1541131564.829502	1541131564.829928	1541131564.830218	1541131564.830648
230	1541131564.919003	1541131564.920046	-1.000000	1541131565.447599	1541131565.448000	1541131565.448277	1541131565.448721
231	1541131565.525757	1541131565.526816	-1.000000	1541131566.066759	1541131566.067152	1541131566.067441	1541131566.067876
232	1541131566.228906	1541131566.229793	-1.000000	1541131566.761054	1541131566.761449	1541131566.761753	1541131566.762287
233	1541131566.859636	1541131566.860660	-1.000000	1541131567.284018	1541131567.284406	1541131567.284703	1541131567.285165
234	1541131567.369400	1541131567.370593	-1.000000	1541131567.731381	1541131567.731761	1541131567.732041	1541131567.732509
235	1541131567.876024	1541131567.877038	-1.000000	1541131568.242242	1541131568.242641	1541131568.242926	1541131568.243388
236	1541131568.396741	1541131568.397850	-1.000000	1541131568.517199	1541131568.517594	1541131568.517868	1541131568.518329
237	1541131568.584053	1541131568.585164	-1.000000	1541131568.700829	1541131568.701413	1541131568.701687	1541131568.702215
238	1541131568.774202	1541131568.775236	-1.000000	1541131568.913145	1541131568.913538	1541131568.913834	1541131568.914307
239	1541131568.975214	1541131568.976394	-1.000000	1541131569.145811	1541131569.146194	1541131569.146470	1541131569.146938
240	1541131569.307974	1541131569.308998	-1.000000	1541131569.469389	1541131569.469768	1541131569.470045	1541131569.470522
241	1541131569.528361	1541131569.529558	-1.000000	1541131569.701470	1541131569.701846	1541131569.702122	1541131569.702634
242	1541131569.866613	1541131569.867648	-1.000000	1541131570.388101	1541131570.388978	1541131570.389247	1541131570.389757
243	1541131570.553411	1541131570.554488	-1.000000	1541131571.092728	1541131571.093127	1541131571.093392	1541131571.093888
244	1541131571.252673	1541131571.254168	-1.000000	1541131571.787629	1541131571.788154	1541131571.788444	1541131571.788950
245	1541131571.882163	1541131571.883287	-1.000000	1541131572.316985	1541131572.317386	1541131572.317661	1541131572.318118
246	1541131572.479944	1541131572.481154	-1.000000	1541131572.848360	1541131572.848772	1541131572.849044	1541131572.849524
247	1541131573.008345	1541131573.009825	-1.000000	1541131573.551705	1541131573.552090	1541131573.552362	1541131573.552847
248	1541131573.705690	1541131573.706765	-1.000000	1541131574.141964	1541131574.142352	1541131574.142629	1541131574.143098
249	1541131574.195720	1541131574.196935	-1.000000	1541131574.565534	1541131574.565922	1541131574.566195	1541131574.566668
